HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457550.06281,2016-06-10.5627211,bb,1.67,17.333,>17.333,99.990,0.148,0.090,V
2457555.97893,2016-06-16.4783501,bb,1.96,99.990,99.990,99.990,99.990,99.990,V
2457555.98019,2016-06-16.4796150,bb,1.86,13.531,>13.531,99.990,7.101,2.977,V
2457555.98146,2016-06-16.4808799,bb,2.33,99.990,99.990,99.990,99.990,99.990,V
2457557.97559,2016-06-18.47485,bb,1.99,14.999,>14.999,99.990,-0.238,0.768,V
2457557.97684,2016-06-18.4761040,bb,1.78,14.674,>14.674,99.990,2.109,1.036,V
2457557.97810,2016-06-18.4773652,bb,1.84,16.015,>16.015,99.990,0.551,0.301,V
2457559.96889,2016-06-20.4679844,bb,1.72,16.015,>16.015,99.990,1.388,0.301,V
2457559.97015,2016-06-20.4692498,bb,1.72,16.016,>16.016,99.990,0.447,0.301,V
2457560.98022,2016-06-21.4792402,bb,1.68,15.683,>15.683,99.990,-0.513,0.409,V
2457560.98147,2016-06-21.4804915,bb,1.69,15.835,>15.835,99.990,0.803,0.356,V
2457560.98274,2016-06-21.4817555,bb,1.70,15.767,>15.767,99.990,-0.266,0.379,V
