###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57622.416307  -4.862  0.662 319842633903 211810051720 o  0   1.27 298.52604  33.81067  5395.33  8035.14 3.60 3.28 -85.0 -0.547 -4.32 -3.81 02a57622o0247o
57626.362070  12.214  0.002 47269   79 c  0 448.28 298.52604  33.81067  4344.53  8098.41 4.23 3.99 -50.2 -0.419 19.43 21.59 02a57626o0252c
57626.371760  12.181  0.002 48704   75 c  0 350.91 298.52604  33.81067  2423.81  8082.40 3.86 3.65 -56.9 -0.449 19.54 21.62 02a57626o0270c
57626.396126  12.187  0.002 48453   77 c  0 440.49 298.52604  33.81067  2489.93  8159.36 3.92 3.73 -49.9 -0.443 19.50 21.58 02a57626o0312c
57626.416176  12.191  0.002 48256   76 c  0 238.75 298.52604  33.81067  2507.57  8041.05 3.88 3.72 -52.1 -0.447 19.47 21.54 02a57626o0346c
57626.420331  12.189  0.002 48341   78 c  0 281.40 298.52604  33.81067  2475.21  8099.10 3.97 3.80 -46.7 -0.439 19.44 21.52 02a57626o0354c
57633.361541  12.200  0.002 47866  114 c  0  63.19 298.52604  33.81067  3249.63  6678.30 3.90 3.78  56.1 -0.400 18.15 20.57 02a57633o0172c
57633.373911  12.190  0.002 48284   90 c  0 132.23 298.52604  33.81067  3232.33  6639.19 3.86 3.74  61.1 -0.409 19.13 21.07 02a57633o0194c
57633.375471  12.199  0.002 47886  107 c  0 104.34 298.52604  33.81067  3297.42  6715.47 3.95 3.81  62.2 -0.397 18.63 20.52 02a57633o0197c
57633.398153  12.219  0.002 47032   75 c  0 371.26 298.52604  33.81067  3316.83  6597.64 4.09 3.93  64.0 -0.392 19.41 21.49 02a57633o0237c
57633.418860  12.208  0.002 47523   76 c  0 298.11 298.52604  33.81067  3285.43  6654.39 3.91 3.78  61.1 -0.415 19.41 21.40 02a57633o0270c
57637.357315  12.173  0.002 49089   80 c  0 402.09 298.52604  33.81067  3282.47  9551.10 3.89 3.67  14.2 -0.455 19.40 21.36 02a57637o0232c
57637.368453  12.148  0.002 50200   81 c  0 548.70 298.52604  33.81067  3264.67  9511.56 3.67 3.41   4.7 -0.451 19.43 21.35 02a57637o0252c
57637.369999  12.154  0.002 49957   81 c  0 390.92 298.52604  33.81067  3313.22  9589.06 3.68 3.41   7.1 -0.446 19.43 21.34 02a57637o0255c
57637.393383  12.153  0.002 49986   82 c  0 485.18 298.52604  33.81067  3332.32  9470.10 3.62 3.34   4.4 -0.451 19.43 21.31 02a57637o0297c
57637.412296  12.143  0.002 50425   83 c  0 388.34 298.52604  33.81067  3301.10  9527.97 3.65 3.40  10.2 -0.446 19.39 21.26 02a57637o0329c
57641.349137  12.162  0.002 49583  104 o  0  83.78 298.52604  33.81067  4867.84  6605.85 4.41 4.22  83.1 -0.425 18.66 20.29 02a57641o0156o
57661.306149  12.186  0.002 48481   79 c  0 354.20 298.52604  33.81067  6074.93  9540.80 3.78 3.75  31.6 -0.455 19.42 21.37 02a57661o0190c
57661.320415  12.183  0.002 48626   79 c  0 430.36 298.52604  33.81067  6123.36  9580.43 3.84 3.76  25.1 -0.453 19.40 21.34 02a57661o0209c
57661.341986  12.188  0.002 48404   81 c  0 396.57 298.52604  33.81067  6140.52  9461.60 3.67 3.64  17.5 -0.463 19.34 21.22 02a57661o0250c
57661.360556  12.188  0.002 48410   82 c  0 293.46 298.52604  33.81067  6109.40  9518.95 3.76 3.71  25.2 -0.453 19.31 21.17 02a57661o0283c
57669.294806  12.170  0.002 49221   79 c  0 405.31 298.52604  33.81067  5223.95  7318.88 3.65 3.57 -76.4 -0.464 19.18 20.78 02a57669o0167c
57669.295297  12.189  0.002 48372   79 c  0 356.36 298.52604  33.81067  5207.96  7280.01 3.68 3.58 -78.3 -0.462 19.18 20.78 02a57669o0168c
