###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57542.565725 -19.544  0.452   -55   25 c  0   1.27 337.90608  40.49536  4613.02   337.00 4.97 3.55  -3.3 -0.478 19.39 21.35 02a57542o0641c
57542.589930 -20.009  0.588   -36   21 c  0   1.48 337.90608  40.49536  4643.82   376.84 5.05 3.65  -2.4 -0.467 19.57 21.60 02a57542o0682c
57542.607145 -19.763  0.582   -45   26 c  0   0.91 337.90608  40.49536  4584.84   298.52 4.93 3.58  -2.3 -0.464 19.46 21.33 02a57542o0708c
57542.623877 -17.655  0.490  -315  154 c  0   1.16 337.90608  40.49536  4556.21   416.27 4.94 3.59  -5.6 -0.524 17.77 18.14 02a57542o0734c
57546.565513 -19.588  0.345   -53   18 c  0   1.32 337.90608  40.49536  6669.57   744.93 4.51 3.53   7.0 -0.481 19.70 21.74 02a57546o0506c
57546.587787 -21.068  1.323   -14   18 c  0   1.11 337.90608  40.49536  6684.83   782.99 4.47 3.55   7.6 -0.480 19.71 21.74 02a57546o0543c
57546.598761 -19.537  0.365   -56   20 c  0   1.04 337.90608  40.49536  6627.67   706.38 4.51 3.55   6.4 -0.477 19.68 21.67 02a57546o0562c
57546.613611  21.093  1.968    13   26 c  0   1.25 337.90608  40.49536  6612.31   823.74 4.43 3.51   5.8 -0.480 19.05 20.44 02a57546o0584c
57549.537914 -22.521  4.111    -4   15 c  0   1.51 337.90608  40.49536  8084.66  8252.84 4.10 3.68  83.1 -0.427 19.59 21.70 02a57549o0482c
57549.549629 -20.046  0.494   -35   17 c  0   1.19 337.90608  40.49536  8113.11  8293.03 4.31 3.87  84.3 -0.411 19.56 21.73 02a57549o0505c
57549.561225  21.936  2.250     6   14 c  0   1.37 337.90608  40.49536  8037.06  8217.56 4.08 3.54  84.2 -0.441 19.62 21.73 02a57549o0528c
57549.572738 -22.011  2.667    -6   15 c  0   1.20 337.90608  40.49536  8021.10  8335.74 4.09 3.53  85.1 -0.439 19.63 21.75 02a57549o0551c
57549.584234 -19.442  0.273   -61   17 c  0   1.01 337.90608  40.49536  8064.57  8277.86 4.17 3.68  81.1 -0.425 19.64 21.80 02a57549o0574c
57581.499949 -20.823  1.370   -17   23 c  0   1.10 337.90608  40.49536  4312.13  1266.12 4.71 3.66  -8.2 -0.473 19.28 21.31 02a57581o0504c
57581.520441 -21.011  1.276   -14   18 c  0   1.12 337.90608  40.49536  4334.91  1301.27 4.60 3.64  -8.1 -0.474 19.62 21.73 02a57581o0545c
57581.529805 -21.299  1.667   -11   18 c  0   1.37 337.90608  40.49536  4271.27  1223.95 4.69 3.73  -8.1 -0.461 19.56 21.68 02a57581o0562c
57581.534682  21.791  3.077     7   22 c  0   1.00 337.90608  40.49536  4260.28  1340.30 4.57 3.68  -7.1 -0.472 19.49 21.57 02a57581o0572c
