###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57452.337042  15.412  0.012  2485   31 c  0  27.10  79.41225   0.12689  4123.47    92.66 5.38 3.71  -8.8 -0.506 19.37 21.24 02a57452o0160c
57452.345153  15.544  0.012  2200   27 c  0  38.81  79.41225   0.12689  9641.67  9787.82 4.25 3.67  74.8 -0.434 19.37 21.22 02a57452o0176c
57452.366709  15.519  0.012  2251   28 c  0  35.05  79.41225   0.12689  9760.61  9576.82 4.36 3.77  74.5 -0.418 19.29 21.13 02a57452o0219c
57460.266208  15.456  0.014  2385   33 c  0  21.52  79.41225   0.12689  3381.36  1043.96 5.13 3.86 -14.8 -0.518 19.10 20.75 02a57460o0119c
57460.287566  15.411  0.013  2487   32 c  0  23.24  79.41225   0.12689  3089.33   456.77 5.50 3.76 -13.7 -0.517 19.09 20.70 02a57460o0162c
57460.295561  15.538  0.014  2212   30 c  0  28.33  79.41225   0.12689  8580.36 10148.29 4.31 3.96  73.9 -0.428 19.08 20.73 02a57460o0178c
57460.317378  15.531  0.013  2227   30 c  0  22.83  79.41225   0.12689  9757.73  9574.14 4.47 3.80  78.7 -0.425 19.05 20.69 02a57460o0221c
57460.339152  15.522  0.013  2246   29 c  0  19.13  79.41225   0.12689  9762.16  9576.94 4.38 3.67  77.1 -0.426 19.04 20.62 02a57460o0264c
57464.224031  15.166  0.024  3115   75 o  0   7.05  79.41225   0.12689  3162.94   737.91 4.23 3.61 -32.5 -0.551 18.02 18.67 02a57464o0045o
57464.234463  15.145  0.021  3178   67 o  0   9.75  79.41225   0.12689  2865.86   145.18 4.42 3.44 -25.2 -0.504 18.48 19.53 02a57464o0065o
57464.239169  15.298  0.020  2759   56 o  0   4.91  79.41225   0.12689  8648.72 10452.17 3.96 3.56  78.6 -0.510 18.49 19.51 02a57464o0074o
57464.256448  15.247  0.017  2892   49 o  0  13.07  79.41225   0.12689  8348.01  9859.44 4.11 3.44  83.6 -0.507 18.44 19.51 02a57464o0108o
57464.278013  15.275  0.019  2820   54 o  0  11.50  79.41225   0.12689  9511.95  9288.03 4.38 3.27  82.5 -0.500 18.38 19.45 02a57464o0151o
57464.296482  15.234  0.020  2926   58 o  0   4.09  79.41225   0.12689  9758.81  9563.70 4.20 3.28  77.0 -0.476 18.37 19.36 02a57464o0188o
57468.225223  15.154  0.024  3152   76 o  0   6.57  79.41225   0.12689  3567.92  1296.16 4.27 3.64 -26.9 -0.586 17.93 18.62 02a57468o0040o
57468.235429  15.099  0.020  3315   67 o  0  10.02  79.41225   0.12689  3274.90   703.95 4.52 3.53 -25.3 -0.507 18.35 19.34 02a57468o0060o
57468.250558  15.050  0.019  3469   66 o  0  11.03  79.41225   0.12689  4438.20   122.28 4.86 3.62 -15.2 -0.481 18.30 19.37 02a57468o0090o
57468.255009  15.229  0.018  2940   52 o  0  10.10  79.41225   0.12689  8779.15 10417.72 4.21 3.74  73.9 -0.498 18.30 19.26 02a57468o0099o
57468.272440  15.192  0.019  3043   57 o  0  11.38  79.41225   0.12689   166.39  9804.44 4.69 3.97 -51.4 -0.442 18.26 19.22 02a57468o0134o
57468.274446  15.242  0.019  2906   55 o  0  10.90  79.41225   0.12689  9944.76  9844.61 4.42 3.64  79.6 -0.507 18.26 19.26 02a57468o0138o
57468.291897  15.265  0.022  2844   62 o  0   8.58  79.41225   0.12689  9749.83  9567.87 4.38 3.66  76.5 -0.509 18.20 19.18 02a57468o0173o
57472.222028  15.213  0.038  2983  113 o  0   2.91  79.41225   0.12689  3207.02  1114.63 4.27 3.74 -39.3 -0.566 17.57 17.96 02a57472o0038o
57472.231277  15.131  0.014  3219   46 o  0  21.11  79.41225   0.12689  2911.84   526.40 4.65 3.75 -29.4 -0.556 18.65 20.09 02a57472o0055o
57472.262171  15.194  0.020  3036   62 o  0   4.51  79.41225   0.12689  8415.00 10223.36 3.74 3.44 -53.1 -0.602 17.93 19.42 02a57472o0110o
57472.282180  15.210  0.022  2992   65 o  0   6.61  79.41225   0.12689  9587.28  9648.64 4.04 3.39  83.7 -0.635 17.84 19.24 02a57472o0147o
57472.300716  15.310  0.029  2729   80 o  0   4.02  79.41225   0.12689  9748.57  9573.34 4.05 3.43  81.8 -0.617 17.85 19.18 02a57472o0181o
57476.233206  15.279  0.018  2807   49 o  0   7.63  79.41225   0.12689  8967.96 10477.79 3.92 3.61  75.1 -0.489 18.64 19.80 02a57476o0046o
57476.245042  15.104  0.013  3300   44 o  0  26.84  79.41225   0.12689  3184.87   197.33 4.84 3.27 -14.0 -0.508 18.87 20.38 02a57476o0067o
57476.246530  15.263  0.013  2850   38 o  0  13.68  79.41225   0.12689  8673.74  9890.71 3.95 3.35  82.1 -0.493 18.90 20.31 02a57476o0070o
57476.265257  15.229  0.014  2939   40 o  0  24.21  79.41225   0.12689  9844.96  9315.78 4.31 3.34  82.4 -0.487 18.80 20.22 02a57476o0107o
57476.285662  15.220  0.014  2965   41 o  0  18.15  79.41225   0.12689  9743.21  9572.24 4.33 3.34  84.5 -0.495 18.71 20.04 02a57476o0148o
57476.288153  15.241  0.015  2907   43 o  0  15.11  79.41225   0.12689    94.12  9277.61 4.44 3.80 -53.7 -0.435 18.65 19.98 02a57476o0153o
57480.235825  15.484  0.015  2326   36 c  0  19.63  79.41225   0.12689  3081.65  1079.22 4.53 3.64 -19.5 -0.531 18.99 20.43 02a57480o0060c
57480.251627  15.438  0.013  2426   32 c  0  29.08  79.41225   0.12689  2791.44   488.32 4.86 3.57 -16.3 -0.502 19.22 20.89 02a57480o0091c
57480.253121  15.520  0.013  2249   28 c  0  19.76  79.41225   0.12689  8299.44 10179.37 4.00 3.75  67.2 -0.451 19.23 20.92 02a57480o0094c
57480.273023  15.531  0.013  2226   30 c  0  20.77  79.41225   0.12689  9474.09  9604.45 4.20 3.59  78.5 -0.451 19.21 20.88 02a57480o0134c
57480.295596  15.555  0.014  2178   31 c  0  21.13  79.41225   0.12689  9752.89  9569.93 4.27 3.53  78.9 -0.445 19.17 20.82 02a57480o0179c
