HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457689.98455,2016-10-28.4807728,bc,1.54,15.978,14.066,0.038,9.062,0.315,V
2457689.98581,2016-10-28.4820284,bc,1.56,16.137,14.051,0.032,9.191,0.273,V
2457690.92606,2016-10-29.4222659,bc,1.69,16.215,14.035,0.030,9.338,0.255,V
2457690.92733,2016-10-29.4235309,bc,1.78,16.260,13.991,0.028,9.719,0.245,V
2457690.92858,2016-10-29.4247839,bc,1.73,16.269,14.045,0.028,9.239,0.242,V
2457694.81733,2016-11-02.3134859,bc,1.58,16.270,14.007,0.028,9.581,0.243,V
2457694.81858,2016-11-02.3147358,bc,1.62,16.282,14.053,0.028,9.181,0.240,V
2457694.81989,2016-11-02.3160511,bc,1.62,16.105,13.994,0.031,9.686,0.280,V
2457697.96944,2016-11-05.4655659,bc,1.55,16.253,14.055,0.030,9.164,0.247,V
2457697.97070,2016-11-05.4668322,bc,1.64,16.225,14.044,0.030,9.253,0.253,V
2457697.97196,2016-11-05.4680870,bc,1.65,16.218,14.062,0.031,9.104,0.255,V
2457700.90841,2016-11-08.4045302,bc,1.41,16.054,14.029,0.034,9.384,0.294,V
2457700.90968,2016-11-08.4057945,bc,1.42,16.157,14.077,0.032,8.981,0.268,V
2457700.91094,2016-11-08.4070585,bc,1.40,16.201,14.089,0.031,8.882,0.258,V
2457703.85009,2016-11-11.3462065,bc,1.49,15.988,14.071,0.037,9.027,0.312,V
2457703.85136,2016-11-11.3474759,bc,1.51,15.993,14.043,0.036,9.257,0.311,V
2457703.85261,2016-11-11.3487174,bc,1.49,15.859,14.113,0.044,8.687,0.350,V
2457705.94921,2016-11-13.4453298,bc,1.80,15.524,14.140,0.061,8.472,0.475,V
2457705.95047,2016-11-13.4465875,bc,1.84,15.656,14.021,0.049,9.452,0.422,V
2457705.95173,2016-11-13.4478491,bc,1.80,15.575,14.075,0.055,8.992,0.454,V
2457709.93698,2016-11-17.4331219,bc,1.66,15.887,14.017,0.039,9.488,0.342,V
2457709.93824,2016-11-17.4343777,bc,1.54,15.909,14.058,0.040,9.134,0.335,V
2457709.93949,2016-11-17.4356287,bc,1.57,15.925,14.084,0.040,8.920,0.330,V
2457710.84892,2016-11-18.3450697,bc,1.49,16.117,14.093,0.034,8.846,0.277,V
2457710.85018,2016-11-18.3463337,bc,1.65,16.032,14.049,0.035,9.204,0.299,V
2457710.85146,2016-11-18.3476087,bc,1.60,15.995,14.059,0.037,9.135,0.310,V
2457713.76419,2016-11-21.2603746,bc,1.49,99.990,99.990,99.990,99.990,99.990,V
2457713.76545,2016-11-21.2616265,bc,1.57,99.990,99.990,99.990,99.990,99.990,V
2457715.82180,2016-11-23.3180057,bc,2.02,16.170,14.038,0.031,9.311,0.263,V
2457715.82306,2016-11-23.3192738,bc,2.10,15.981,14.047,0.037,9.227,0.314,V
2457715.82432,2016-11-23.3205253,bc,2.03,16.177,14.057,0.031,9.137,0.262,V
2457720.90299,2016-11-28.3992856,bc,1.71,15.875,14.525,0.063,5.938,0.344,V
2457720.90424,2016-11-28.4005412,bc,1.61,15.768,14.543,0.071,5.841,0.379,V
2457720.90549,2016-11-28.4017913,bc,1.66,15.892,14.603,0.067,5.529,0.338,V
2457721.90280,2016-11-29.3991216,bc,1.64,16.244,14.078,0.030,8.971,0.247,V
2457721.90406,2016-11-29.4003778,bc,1.69,16.167,14.068,0.032,9.049,0.266,V
