###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57427.369391  12.671  0.002 31010   64 c  0 173.42  86.96749  30.51254  2365.34  1062.09 5.00 3.76 -20.1 -0.475 19.43 21.27 02a57427o0286c
57427.388427  12.679  0.002 30780   63 c  0 209.64  86.96749  30.51254  3586.60   482.18 4.92 3.65 -12.2 -0.483 19.44 21.27 02a57427o0316c
57427.393074  12.710  0.002 29932   60 c  0 246.39  86.96749  30.51254  6379.62 10212.25 3.76 3.73  42.2 -0.420 19.45 21.27 02a57427o0323c
57427.407510  12.675  0.002 30905   64 c  0 184.02  86.96749  30.51254  3588.58   553.40 4.87 3.63 -13.6 -0.489 19.44 21.26 02a57427o0345c
57427.419837  12.719  0.002 29679   61 c  0 247.26  86.96749  30.51254  6391.12 10292.42 3.76 3.73  50.4 -0.420 19.43 21.26 02a57427o0364c
57432.335447  12.685  0.002 30614   63 c  0 128.89  86.96749  30.51254  2750.10  1659.33 4.84 3.68 -16.0 -0.466 19.13 20.70 02a57432o0241c
57432.354529  12.679  0.002 30802   64 c  0 131.71  86.96749  30.51254  2483.51  1088.24 5.00 3.64 -16.6 -0.482 19.15 20.70 02a57432o0271c
57432.373823  12.675  0.002 30913   66 c  0 147.62  86.96749  30.51254  3721.64   509.29 5.10 3.62  -9.6 -0.489 19.15 20.71 02a57432o0301c
57432.378575  12.729  0.002 29414   61 c  0 161.03  86.96749  30.51254  6497.97 10223.37 3.92 3.85  46.2 -0.413 19.16 20.72 02a57432o0308c
57432.392509  12.681  0.002 30746   65 c  0 152.70  86.96749  30.51254  3556.33   540.55 5.08 3.70 -10.2 -0.481 19.15 20.75 02a57432o0329c
57432.398012  12.728  0.002 29422   62 c  0 124.73  86.96749  30.51254  6347.27 10275.20 4.00 3.93  65.0 -0.405 19.18 20.81 02a57432o0337c
57433.315531  12.675  0.002 30897   70 c  0  66.47  86.96749  30.51254  2463.56  1376.57 4.96 3.80 -18.1 -0.496 18.91 20.32 02a57433o0207c
57433.333797  12.678  0.002 30812   72 c  0  60.00  86.96749  30.51254  2196.02   800.42 5.33 3.82 -16.5 -0.498 18.88 20.29 02a57433o0235c
57433.334411  12.774  0.025 28206  714 c  0   1.86  86.96749  30.51254  5039.15 10519.20 4.23 4.12 -15.7 -0.407 18.89 20.30 02a57433o0236c
57433.349288  12.681  0.002 30746   71 c  0  84.37  86.96749  30.51254  3414.48   217.84 5.30 3.74  -9.7 -0.506 18.90 20.28 02a57433o0259c
57433.362160  12.719  0.002 29674   65 c  0  81.21  86.96749  30.51254  6226.12  9955.61 4.16 4.05  83.1 -0.414 18.86 20.23 02a57433o0280c
57433.373095  12.707  0.002 30011   64 c  0  92.69  86.96749  30.51254  6310.01 10261.81 4.04 3.99  57.4 -0.417 18.88 20.21 02a57433o0297c
57433.374950  12.674  0.002 30928   70 c  0  85.90  86.96749  30.51254  3528.93   531.78 5.21 3.71  -8.7 -0.504 18.88 20.23 02a57433o0300c
57442.298909  12.475  0.003 37164   94 o  0 167.89  86.96749  30.51254  2439.17  1782.50 4.66 3.39 -19.4 -0.561 18.51 19.54 02a57442o0154o
