HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457309.84888,2015-10-14.3456416,bb,1.98,16.257,13.197,0.013,20.187,0.250,V
2457309.85013,2015-10-14.3468912,bb,1.68,16.262,13.202,0.014,20.095,0.250,V
2457315.77571,2015-10-20.2727478,bb,1.64,16.134,13.248,0.015,19.266,0.279,V
2457315.77697,2015-10-20.2740082,bb,1.67,16.219,13.265,0.014,18.960,0.257,V
2457315.77822,2015-10-20.2752623,bb,1.77,16.164,13.226,0.015,19.669,0.269,V
2457319.73186,2015-10-24.2291041,bb,1.81,16.029,13.374,0.019,17.143,0.302,V
2457319.73311,2015-10-24.2303565,bb,1.74,15.993,13.378,0.020,17.074,0.313,V
2457319.73436,2015-10-24.2316094,bb,1.78,16.040,13.319,0.019,18.049,0.303,V
2457321.72317,2015-10-26.2205240,bb,1.79,15.888,13.266,0.020,18.933,0.346,V
2457321.72442,2015-10-26.2217738,bb,1.98,15.844,13.298,0.021,18.399,0.360,V
2457321.72568,2015-10-26.2230310,bb,2.00,15.870,13.247,0.020,19.286,0.351,V
2457327.79686,2015-11-01.2945613,bb,1.65,16.269,13.242,0.013,19.373,0.245,V
2457327.79811,2015-11-01.2958096,bb,1.67,16.256,13.238,0.014,19.445,0.249,V
2457327.79936,2015-11-01.2970643,bb,1.67,16.249,13.236,0.014,19.462,0.249,V
2457333.81724,2015-11-07.3153133,bb,1.77,16.241,13.207,0.013,20.008,0.251,V
2457333.81850,2015-11-07.3165708,bb,1.81,16.238,13.226,0.014,19.658,0.252,V
2457333.81974,2015-11-07.3178079,bb,1.74,16.264,13.202,0.013,20.088,0.247,V
2457357.74927,2015-12-01.2489798,bb,1.73,16.261,13.266,0.014,18.953,0.247,V
2457357.75052,2015-12-01.2502283,bb,1.71,16.284,13.245,0.013,19.312,0.244,V
2457357.75176,2015-12-01.2514721,bb,1.79,16.296,13.264,0.014,18.972,0.242,V
