HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457630.85826,2016-08-30.3551789,bd,1.57,15.450,11.791,0.011,73.679,0.762,V
2457630.85952,2016-08-30.3564386,bd,1.53,15.414,11.785,0.011,74.090,0.713,V
2457636.82165,2016-09-05.3187957,bd,1.78,15.352,11.798,0.011,73.234,0.769,V
2457637.89458,2016-09-06.3917672,bd,1.56,15.397,11.777,0.010,74.673,0.665,V
2457637.89583,2016-09-06.3930137,bd,1.60,15.417,11.790,0.011,73.735,0.714,V
2457637.89709,2016-09-06.3942762,bd,1.59,15.395,11.769,0.010,75.235,0.667,V
2457639.85528,2016-09-08.3525548,bd,1.52,15.405,11.790,0.010,73.752,0.685,V
2457639.85653,2016-09-08.3538033,bd,1.57,15.434,11.779,0.010,74.508,0.680,V
2457639.85779,2016-09-08.3550592,bd,1.59,15.427,11.779,0.011,74.512,0.741,V
2457651.86194,2016-09-20.3597805,bd,1.62,14.754,11.769,0.017,75.210,1.168,V
2457651.86319,2016-09-20.3610369,bd,1.68,14.640,11.756,0.017,76.066,1.203,V
2457651.86445,2016-09-20.3622925,bd,1.56,14.641,11.775,0.017,74.774,1.151,V
2457652.85315,2016-09-21.3510414,bd,1.85,15.357,11.840,0.012,70.456,0.770,V
2457652.85440,2016-09-21.3522906,bd,1.88,15.352,11.823,0.010,71.585,0.711,V
2457652.85565,2016-09-21.3535474,bd,1.81,15.322,11.820,0.012,71.772,0.743,V
2457656.80478,2016-09-25.3028857,bd,1.62,15.324,11.777,0.010,74.603,0.728,V
2457656.80603,2016-09-25.3041385,bd,1.55,15.367,11.784,0.011,74.173,0.718,V
2457656.80728,2016-09-25.3053875,bd,1.58,15.405,11.789,0.010,73.796,0.686,V
2457658.81435,2016-09-27.3125659,bd,1.55,15.407,11.791,0.011,73.749,0.759,V
2457658.81560,2016-09-27.3138187,bd,1.54,15.362,11.787,0.010,74.018,0.713,V
2457658.81686,2016-09-27.3150736,bd,1.68,15.421,11.780,0.010,74.437,0.680,V
2457661.77397,2016-09-30.2723528,bd,1.64,15.390,11.782,0.011,74.313,0.714,V
