###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57625.441384  17.167  0.075   493   37 c  0   4.99 320.69984  49.58791 10382.19   633.34 4.86 3.76  45.6 -0.519 19.42 21.26 02a57625o0332c
57625.450076 -21.538  2.409    -9   21 c  0   5.25 320.69984  49.58791  5599.03 10327.33 4.15 3.92 -73.9 -0.453 19.39 21.27 02a57625o0347c
57625.450632 -24.085 46.500    -1   39 c  0   1.76 320.69984  49.58791    67.21   607.56 4.41 3.61 -25.3 -0.518 19.40 21.18 02a57625o0348c
57625.451736  16.964  0.071   595   42 c  0   4.04 320.69984  49.58791 10369.44   593.33 4.78 3.71  45.2 -0.519 19.39 21.17 02a57625o0350c
57625.455638  16.715  0.052   748   39 c  0   6.65 320.69984  49.58791 10420.57   676.41 4.83 3.73  47.0 -0.521 19.37 21.13 02a57625o0357c
57625.457922 -19.445  0.415   -60   25 c  0   3.66 320.69984  49.58791  5623.02 10208.07 4.19 3.95 -71.5 -0.457 19.35 21.18 02a57625o0361c
57625.469098 -21.722  3.667    -7   27 c  0   2.78 320.69984  49.58791  5584.66 10268.07 4.22 3.93 -67.0 -0.453 19.32 21.10 02a57625o0380c
57625.471372  16.466  0.046   941   43 c  0   7.61 320.69984  49.58791 10448.96   559.77 4.93 3.76  44.1 -0.527 19.32 21.04 02a57625o0384c
57625.483220  16.549  0.049   872   43 c  0   7.00 320.69984  49.58791 10411.60   615.71 5.11 3.85  43.6 -0.523 19.28 20.98 02a57625o0405c
57652.356371  19.950  0.696    38   26 o  0  10.47 320.69984  49.58791  3434.17  9784.89 3.36 3.17   4.6 -0.474 19.10 20.57 02a57652o0274o
57652.364600 -20.308  1.051   -27   29 o  0   7.32 320.69984  49.58791  3420.63  9743.96 3.45 3.24   4.7 -0.466 19.04 20.49 02a57652o0290o
57652.382103 -20.663  1.828   -20   36 o  0   4.11 320.69984  49.58791  3470.70  9819.35 3.36 3.18   7.6 -0.473 19.00 20.37 02a57652o0324o
57652.385680  21.019  2.550    14   36 o  0   4.32 320.69984  49.58791  8049.29    64.34 3.57 3.38  86.8 -0.484 18.98 20.31 02a57652o0331o
57652.392858 -21.565  3.680    -9   32 o  0   5.12 320.69984  49.58791  3484.32  9701.34 3.40 3.23   7.0 -0.469 18.96 20.29 02a57652o0345o
57652.402495  20.729  1.623    18   30 o  0   5.79 320.69984  49.58791  3443.27  9764.35 3.44 3.30   8.9 -0.468 18.90 20.22 02a57652o0362o
57668.324587 -19.246  0.288   -73   21 c  0   5.12 320.69984  49.58791  4312.71  8085.04 3.80 3.74  42.4 -0.431 19.32 21.07 02a57668o0241c
57668.334988 -19.545  0.338   -55   19 c  0   6.18 320.69984  49.58791  4287.48  8046.78 3.62 3.58  27.0 -0.450 19.37 21.11 02a57668o0262c
57668.354910 -19.442  0.288   -61   18 c  0   7.10 320.69984  49.58791  4351.63  8120.15 3.62 3.61 -81.4 -0.455 19.42 21.23 02a57668o0301c
57668.361789 -19.309  0.291   -69   20 c  0   5.43 320.69984  49.58791  4364.31  8023.12 3.78 3.74  50.3 -0.432 19.40 21.24 02a57668o0315c
57668.370345 -19.408  0.285   -63   18 c  0   7.24 320.69984  49.58791  4327.66  8062.57 3.68 3.64  50.8 -0.446 19.42 21.25 02a57668o0332c
57674.300871 -19.300  0.728   -69   50 o  0   3.26 320.69984  49.58791  3789.59  9164.61 3.71 3.55 -88.6 -0.462 18.57 19.61 02a57674o0220o
57674.311300 -19.732  0.823   -46   38 o  0   5.24 320.69984  49.58791  3787.74  9162.05 3.58 3.46  11.8 -0.471 18.57 19.59 02a57674o0241o
57674.326711 -19.103  0.555   -83   46 o  0   4.18 320.69984  49.58791  3786.04  9160.16 3.53 3.39   5.7 -0.473 18.57 19.57 02a57674o0272o
57674.334600 -20.832  2.979   -17   50 o  0   2.90 320.69984  49.58791  3787.24  9160.67 3.45 3.29   1.8 -0.473 18.58 19.54 02a57674o0288o
