###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57661.372339  17.298  0.044   437   19 c  0   1.02 335.99587  25.74046  4788.91  3539.94 3.91 3.79  89.5 -0.370 19.40 21.37 02a57661o0304c
57661.386147  17.261  0.039   453   18 c  0   1.24 335.99587  25.74046  4772.19  3501.00 3.92 3.75  85.9 -0.374 19.46 21.43 02a57661o0328c
57661.406061  17.264  0.042   451   19 c  0   1.10 335.99587  25.74046  4826.89  3580.20 4.01 3.83  88.6 -0.370 19.38 21.38 02a57661o0361c
57661.412229  17.302  0.050   436   22 c  0   0.88 335.99587  25.74046  4863.02  3461.97 3.91 3.73 -89.6 -0.379 19.35 21.30 02a57661o0372c
57661.428397  17.238  0.046   462   21 c  0   0.97 335.99587  25.74046  4812.75  3521.30 4.01 3.80  88.8 -0.372 19.31 21.27 02a57661o0399c
57669.348802  17.307  0.043   434   19 c  0   1.18 335.99587  25.74046  3901.19  1328.69 3.85 3.69 -77.0 -0.411 19.43 21.16 02a57669o0270c
57669.359294  17.330  0.041   425   18 c  0   1.10 335.99587  25.74046  3882.11  1288.60 3.87 3.71 -74.9 -0.417 19.44 21.20 02a57669o0289c
57669.384042  17.352  0.039   416   16 c  0   1.23 335.99587  25.74046  3936.31  1367.23 3.88 3.74 -74.0 -0.407 19.61 21.56 02a57669o0333c
57669.401531  17.406  0.041   396   16 c  0   1.30 335.99587  25.74046  3975.33  1250.15 3.91 3.74 -71.8 -0.409 19.65 21.62 02a57669o0363c
57669.408256  17.441  0.042   383   16 c  0   1.47 335.99587  25.74046  3923.19  1307.95 3.91 3.75 -74.9 -0.412 19.64 21.61 02a57669o0375c
57673.348947  16.355  0.033  1043   34 o  0   1.07 335.99587  25.74046  1781.38  1336.50 3.81 3.59  85.6 -0.430 18.75 19.79 02a57673o0262o
57673.361580  16.469  0.037   938   35 o  0   1.09 335.99587  25.74046  1763.36  1296.97 3.82 3.62  87.5 -0.436 18.72 19.78 02a57673o0286o
57673.380049  16.333  0.033  1064   35 o  0   0.98 335.99587  25.74046  1836.04  1375.26 3.82 3.60  89.6 -0.431 18.73 19.77 02a57673o0319o
57673.386203  16.339  0.030  1057   31 o  0   1.59 335.99587  25.74046  1854.54  1256.02 3.86 3.67 -89.5 -0.430 18.73 19.77 02a57673o0331o
57673.401514  16.410  0.036   990   35 o  0   1.34 335.99587  25.74046  1803.40  1315.45 3.87 3.65  89.5 -0.425 18.68 19.71 02a57673o0358o
57677.368515  16.502  0.054   910   50 o  0   0.99 335.99587  25.74046  2255.21  3393.77 3.72 3.53  83.0 -0.453 18.25 18.86 02a57677o0361o
57677.385179  16.600  0.058   832   48 o  0   1.38 335.99587  25.74046  2240.58  3353.76 3.69 3.48  86.9 -0.452 18.23 18.82 02a57677o0392o
57677.401883  16.449  0.057   956   54 o  0   0.92 335.99587  25.74046  2294.03  3429.34 3.58 3.37 -89.8 -0.472 18.24 18.76 02a57677o0423o
57677.418359  16.355  0.048  1042   50 o  0   1.14 335.99587  25.74046  2310.61  3313.05 3.64 3.42  89.8 -0.464 18.19 18.72 02a57677o0454o
57677.434627  16.563  0.063   860   54 o  0   1.07 335.99587  25.74046  2275.67  3370.98 3.62 3.40  86.1 -0.467 18.15 18.65 02a57677o0485o
57685.315628  17.434  0.059   386   23 c  0   1.52 335.99587  25.74046  1059.50  2669.46 6.53 4.84  -6.0 -0.315 19.08 21.50 02a57685o0240c
57685.327061  17.300  0.057   436   25 c  0   1.29 335.99587  25.74046  1042.04  2629.69 4.71 4.53  76.6 -0.345 19.09 21.19 02a57685o0261c
57685.347118  17.349  0.043   417   18 c  0   1.66 335.99587  25.74046  1095.65  2689.12 4.65 4.37  74.7 -0.347 19.40 21.59 02a57685o0297c
57685.352889  17.374  0.044   408   18 c  0   1.15 335.99587  25.74046  1132.11  2570.01 4.47 4.21  74.8 -0.362 19.44 21.58 02a57685o0308c
57685.368954  17.334  0.046   423   19 c  0   1.14 335.99587  25.74046  1081.93  2648.95 4.63 4.34  72.1 -0.350 19.38 21.56 02a57685o0336c
57689.299299  17.570  0.062   340   21 c  0   0.99 335.99587  25.74046  1868.19  1433.14 4.17 3.99  88.7 -0.380 19.29 21.20 02a57689o0228c
57689.330141  17.563  0.058   343   20 c  0   1.19 335.99587  25.74046  1850.55  1392.79 4.10 3.85  88.7 -0.393 19.42 21.26 02a57689o0284c
57689.333804  17.662  0.063   313   20 c  0   0.87 335.99587  25.74046  1904.06  1470.11 4.10 3.84  88.0 -0.391 19.44 21.28 02a57689o0291c
57689.350627  17.594  0.084   333   28 c  0   0.90 335.99587  25.74046  1923.57  1352.94 4.00 3.73  89.3 -0.399 19.06 20.76 02a57689o0320c
57689.357821  17.606  0.084   329   28 c  0   1.23 335.99587  25.74046  1890.06  1411.07 4.07 3.82  88.1 -0.393 18.90 20.63 02a57689o0333c
57693.298192  17.525  0.047   355   17 c  0   0.92 335.99587  25.74046  4128.96  2258.18 3.96 3.85 -86.2 -0.369 19.67 21.68 02a57693o0206c
57693.309818  17.510  0.044   360   16 c  0   1.13 335.99587  25.74046  4111.85  2218.38 4.10 4.03 -88.6 -0.359 19.63 21.69 02a57693o0227c
57693.328683  17.599  0.048   331   16 c  0   1.11 335.99587  25.74046  4181.29  2297.24 3.95 3.88 -80.3 -0.368 19.65 21.63 02a57693o0260c
57693.334964  17.009  0.312   570  178 c  0   1.00 335.99587  25.74046  4199.69  2178.76 3.92 3.89 -72.6 -0.373 17.50 19.28 02a57693o0272c
57693.357625  17.588  0.048   335   16 c  0   1.16 335.99587  25.74046  4166.51  2236.19 3.99 3.94 -74.2 -0.366 19.62 21.65 02a57693o0312c
57697.300260  17.310  0.043   432   18 c  0   1.28 335.99587  25.74046  5302.93  9883.11 3.77 3.44 -13.1 -0.427 19.52 21.40 02a57697o0003c
57697.301382  17.456  0.045   378   17 c  0   1.41 335.99587  25.74046  3341.55   132.56 4.20 3.88 -84.4 -0.388 19.52 21.41 02a57697o0005c
57697.307139  17.307  0.044   434   19 c  0   1.33 335.99587  25.74046  5285.16  9847.50 3.54 3.24 -15.0 -0.422 19.56 21.41 02a57697o0016c
57697.310729  17.313  0.043   431   19 c  0   1.14 335.99587  25.74046  3305.24    92.96 4.13 3.90 -81.4 -0.387 19.55 21.44 02a57697o0023c
57697.314443  17.390  0.045   402   18 c  0   1.10 335.99587  25.74046  3375.46   171.69 4.03 3.79 -73.4 -0.396 19.59 21.46 02a57697o0030c
57697.328037  17.354  0.045   415   19 c  0   1.01 335.99587  25.74046  5353.51  9925.07 3.85 3.73   9.3 -0.421 19.59 21.53 02a57697o0055c
57697.336244  17.341  0.048   420   20 c  0   1.31 335.99587  25.74046  3393.06    52.46 4.06 3.90 -73.0 -0.394 19.61 21.55 02a57697o0071c
57697.338292  17.324  0.046   427   20 c  0   1.04 335.99587  25.74046  5371.91  9805.00 3.70 3.50  -0.7 -0.411 19.62 21.56 02a57697o0075c
57697.349258  17.352  0.045   416   19 c  0   1.03 335.99587  25.74046  5336.75  9865.64 3.82 3.68  14.7 -0.423 19.60 21.54 02a57697o0095c
57697.350780  17.396  0.039   400   16 c  0   1.44 335.99587  25.74046  3360.61   110.48 4.10 4.02 -66.9 -0.380 19.56 21.54 02a57697o0098c
57701.282277  16.235  0.029  1164   34 o  0   1.16 335.99587  25.74046  2974.24  3271.24 3.77 3.66  83.7 -0.412 18.68 19.69 02a57701o0164o
57701.296848  16.306  0.032  1090   35 o  0   1.00 335.99587  25.74046  2959.89  3231.49 3.77 3.69 -86.5 -0.406 18.69 19.70 02a57701o0191o
57701.301870  16.329  0.031  1068   33 o  0   1.24 335.99587  25.74046  3012.80  3308.81 3.73 3.61  90.0 -0.416 18.71 19.72 02a57701o0200o
57701.317026  16.324  0.031  1072   34 o  0   1.08 335.99587  25.74046  3031.66  3191.98 3.66 3.56 -82.7 -0.417 18.73 19.75 02a57701o0228o
57701.343927  16.322  0.034  1074   36 o  0   1.14 335.99587  25.74046  2985.57  3248.08 3.66 3.55  87.7 -0.420 18.65 19.62 02a57701o0241o
57705.274911  16.157  0.035  1251   44 o  0   1.36 335.99587  25.74046  4824.68   142.20 3.67 3.44 -41.2 -0.467 18.54 19.35 02a57705o0185o
57705.277101  16.212  0.039  1189   46 o  0   1.40 335.99587  25.74046  6731.81  9887.49 3.59 3.48  71.2 -0.475 18.53 19.34 02a57705o0189o
57705.283230  16.237  0.040  1162   46 o  0   1.22 335.99587  25.74046  4808.21    83.55 3.77 3.47 -19.2 -0.474 18.52 19.33 02a57705o0200o
57705.285896  16.199  0.036  1203   44 o  0   1.53 335.99587  25.74046  6715.15  9848.50 3.62 3.48  85.0 -0.482 18.52 19.32 02a57705o0205o
57705.291388  16.232  0.041  1167   48 o  0   1.19 335.99587  25.74046  6768.24  9929.23 3.64 3.52  79.8 -0.474 18.51 19.31 02a57705o0214o
57705.292911  16.221  0.041  1179   48 o  0   1.28 335.99587  25.74046  4862.32   181.64 3.64 3.43 -33.8 -0.464 18.52 19.30 02a57705o0217o
57705.299786  16.218  0.040  1182   47 o  0   1.31 335.99587  25.74046  4881.18    61.72 3.67 3.43 -26.7 -0.465 18.52 19.28 02a57705o0230o
57705.301831  16.234  0.041  1165   48 o  0   1.38 335.99587  25.74046  6786.79  9808.84 3.52 3.43  80.7 -0.473 18.51 19.27 02a57705o0234o
57705.313836  16.131  0.039  1281   50 o  0   1.16 335.99587  25.74046  4848.35   120.91 3.71 3.42 -14.7 -0.481 18.48 19.23 02a57705o0256o
57705.324434  16.263  0.047  1134   54 o  0   1.16 335.99587  25.74046  6752.99  9866.25 3.62 3.54  85.3 -0.473 18.44 19.18 02a57705o0276o
