HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457856.10871,2017-04-12.6081385,bb,2.20,16.267,15.940,0.162,1.615,0.239,V
2457856.10997,2017-04-12.6094006,bb,2.24,16.297,15.978,0.164,1.558,0.232,V
2457864.09782,2017-04-20.5968126,bb,1.66,16.958,16.931,0.214,0.648,0.126,V
2457864.09909,2017-04-20.5980876,bb,1.72,16.734,16.528,0.181,0.939,0.155,V
2457864.10036,2017-04-20.5993549,bb,1.67,16.791,16.512,0.170,0.953,0.147,V
2457871.05091,2017-04-27.5495487,bb,1.72,16.925,16.353,0.130,1.103,0.130,V
2457871.05217,2017-04-27.5508138,bb,1.71,17.041,16.312,0.112,1.145,0.117,V
2457871.05344,2017-04-27.5520783,bb,1.74,17.002,16.419,0.128,1.038,0.121,V
2457877.95851,2017-05-04.4568119,bb,1.78,16.542,>16.542,99.990,0.762,0.185,V
2457877.95978,2017-05-04.4580815,bb,1.69,16.508,>16.508,99.990,0.779,0.191,V
2457877.96104,2017-05-04.4593472,bb,1.78,16.596,>16.596,99.990,0.876,0.177,V
2457879.05771,2017-05-05.5559563,bb,1.67,17.058,16.449,0.125,1.010,0.115,V
2457879.05898,2017-05-05.5572350,bb,1.67,17.005,16.595,0.150,0.883,0.121,V
2457879.06026,2017-05-05.5585090,bb,1.76,16.910,16.707,0.182,0.797,0.132,V
2457880.08429,2017-05-06.5824978,bb,1.70,17.047,16.577,0.142,0.898,0.117,V
2457880.08566,2017-05-06.5838672,bb,1.62,16.974,16.399,0.129,1.057,0.125,V
2457880.08694,2017-05-06.5851462,bb,2.26,16.992,16.502,0.140,0.962,0.123,V
2457880.94140,2017-05-07.4395630,bb,2.07,16.292,>16.292,99.990,0.878,0.233,V
2457880.94267,2017-05-07.4408386,bb,1.99,16.175,>16.175,99.990,1.221,0.260,V
2457880.94395,2017-05-07.4421175,bb,2.05,16.279,>16.279,99.990,0.824,0.236,V
2457884.05192,2017-05-10.5499482,bb,2.01,15.968,>15.968,99.990,0.386,0.315,V
2457884.05319,2017-05-10.5512134,bb,1.99,15.468,>15.468,99.990,1.555,0.499,V
2457884.05445,2017-05-10.5524787,bb,2.01,15.474,>15.474,99.990,1.514,0.496,V
2457884.97201,2017-05-11.4699906,bb,2.00,16.095,>16.095,99.990,1.173,0.280,V
2457884.97327,2017-05-11.4712543,bb,2.01,16.044,15.991,0.209,1.540,0.293,V
2457884.97454,2017-05-11.4725221,bb,1.98,16.053,>16.053,99.990,1.290,0.291,V
2457891.10036,2017-05-17.5980899,bb,2.01,16.780,16.281,0.139,1.178,0.149,V
2457891.10162,2017-05-17.5993537,bb,2.02,16.761,16.402,0.158,1.054,0.152,V
2457891.10289,2017-05-17.6006180,bb,2.01,16.836,16.300,0.134,1.158,0.141,V
2457894.02972,2017-05-20.5273351,bb,1.66,17.001,16.704,0.167,0.798,0.122,V
2457894.03100,2017-05-20.5286119,bb,1.70,17.113,16.659,0.145,0.833,0.110,V
2457894.03226,2017-05-20.5298773,bb,1.72,17.021,16.706,0.164,0.797,0.119,V
2457898.01577,2017-05-24.5132450,bb,1.72,16.948,16.381,0.130,1.075,0.128,V
2457898.01705,2017-05-24.5145229,bb,1.70,17.072,16.359,0.114,1.097,0.114,V
2457898.01831,2017-05-24.5157864,bb,1.70,17.021,16.741,0.170,0.772,0.119,V
2457904.86687,2017-05-31.3641192,bb,1.71,16.825,16.360,0.143,1.096,0.143,V
2457904.86814,2017-05-31.3653873,bb,1.70,16.875,16.563,0.165,0.909,0.137,V
2457904.86941,2017-05-31.3666649,bb,1.64,16.777,16.483,0.167,0.979,0.149,V
2457905.95964,2017-06-01.4568541,bb,1.65,17.025,16.404,0.124,1.053,0.119,V
2457905.96090,2017-06-01.4581244,bb,1.71,17.152,16.572,0.129,0.903,0.106,V
2457905.96218,2017-06-01.4593978,bb,1.74,16.971,16.641,0.162,0.846,0.125,V
2457907.01903,2017-06-02.5162121,bb,1.71,16.943,16.460,0.141,0.999,0.128,V
2457907.02029,2017-06-02.5174784,bb,1.72,16.922,16.451,0.142,1.008,0.131,V
2457907.02156,2017-06-02.5187497,bb,1.63,17.048,16.716,0.162,0.790,0.116,V
2457910.94481,2017-06-06.4418975,bb,1.71,16.341,>16.341,99.990,0.944,0.223,V
2457910.94608,2017-06-06.4431650,bb,1.70,16.470,>16.470,99.990,0.825,0.198,V
2457910.94736,2017-06-06.4444405,bb,1.70,16.419,>16.419,99.990,0.755,0.208,V
2457911.97905,2017-06-07.4761140,bb,2.02,16.257,>16.257,99.990,1.077,0.241,V
2457911.98033,2017-06-07.4773877,bb,1.72,16.229,>16.229,99.990,1.174,0.247,V
2457911.98160,2017-06-07.4786550,bb,1.82,16.433,>16.433,99.990,0.876,0.205,V
2457920.99313,2017-06-16.4900090,bb,1.67,16.793,16.447,0.160,1.012,0.147,V
2457920.99439,2017-06-16.4912678,bb,1.64,16.952,16.779,0.187,0.745,0.127,V
2457920.99566,2017-06-16.4925361,bb,1.66,16.762,16.660,0.200,0.832,0.151,V
2457925.94077,2017-06-21.4375793,bb,1.70,17.191,16.630,0.131,0.854,0.102,V
2457925.94205,2017-06-21.4388556,bb,1.75,16.979,16.549,0.148,0.921,0.124,V
2457925.94331,2017-06-21.4401168,bb,1.80,16.955,16.630,0.163,0.855,0.127,V
2457930.03240,2017-06-25.5291680,bb,1.69,17.208,16.634,0.129,0.852,0.100,V
