###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57625.462610  14.188  0.005  7670   40 c  0   5.41 341.78179  56.29785  1920.65  3827.50 3.89 3.52 -33.5 -0.487 19.32 21.06 02a57625o0369c
57625.464823  14.192  0.005  7644   40 c  0   5.12 341.78179  56.29785  1899.93  3791.31 3.82 3.48 -34.1 -0.493 19.33 21.05 02a57625o0373c
57625.477527  14.192  0.005  7645   41 c  0   5.39 341.78179  56.29785  1953.38  3867.05 3.84 3.51 -36.6 -0.495 19.29 21.01 02a57625o0395c
57625.496013  14.192  0.005  7642   41 c  0   4.86 341.78179  56.29785  1983.09  3745.90 3.83 3.49 -34.2 -0.496 19.27 20.96 02a57625o0427c
57625.502904  14.191  0.005  7650   39 c  0   6.78 341.78179  56.29785  1942.45  3805.72 3.85 3.50 -32.5 -0.494 19.26 20.94 02a57625o0439c
57652.396289  14.002  0.005  9105   45 o  0   9.11 341.78179  56.29785  9608.67  3465.55 3.71 3.08  84.6 -0.485 18.97 20.27 02a57652o0351o
57652.398837  14.019  0.005  8958   45 o  0   6.67 341.78179  56.29785  9589.09  3429.30 3.77 3.46  70.6 -0.456 18.92 20.26 02a57652o0356o
57652.429564  13.994  0.005  9172   47 o  0   7.55 341.78179  56.29785  9640.30  3510.51 3.72 3.10  83.2 -0.482 18.91 20.15 02a57652o0414o
57652.432132  14.002  0.005  9105   44 o  0   9.91 341.78179  56.29785  9663.84  3395.84 3.73 3.11  83.5 -0.487 18.90 20.12 02a57652o0419o
57652.448196  13.995  0.005  9162   50 o  0   5.55 341.78179  56.29785  9630.50  3450.83 3.73 3.14  83.6 -0.483 18.83 20.04 02a57652o0449o
57660.474434  14.188  0.005  7668   36 c  0  12.01 341.78179  56.29785  8386.46  4020.56 3.85 3.49 -83.4 -0.426 19.50 21.41 02a57660o0242c
57668.349438  14.172  0.004  7782   35 c  0   8.53 341.78179  56.29785   566.94  1699.14 3.88 3.70  86.2 -0.410 19.41 21.16 02a57668o0290c
57668.365832  14.170  0.004  7798   35 c  0   8.76 341.78179  56.29785   544.36  1658.09 3.93 3.73  85.6 -0.408 19.43 21.23 02a57668o0323c
57668.376760  14.179  0.005  7732   35 c  0   7.14 341.78179  56.29785   598.47  1731.11 3.92 3.73  83.6 -0.407 19.46 21.27 02a57668o0345c
57668.393616  14.175  0.005  7759   36 c  0   6.40 341.78179  56.29785   620.43  1610.77 3.95 3.78  88.5 -0.410 19.44 21.26 02a57668o0379c
57668.399505  14.178  0.005  7738   35 c  0   7.07 341.78179  56.29785   589.03  1670.99 3.94 3.79  89.7 -0.409 19.45 21.28 02a57668o0391c
57674.341083  14.020  0.006  8952   53 o  0   3.81 341.78179  56.29785  9988.85  2886.42 3.82 3.52  76.2 -0.452 18.56 19.57 02a57674o0301o
57674.358877  14.013  0.006  9009   53 o  0   4.69 341.78179  56.29785  9990.19  2885.66 3.88 3.37  83.1 -0.464 18.57 19.57 02a57674o0337o
57674.369032  13.994  0.006  9168   52 o  0   5.39 341.78179  56.29785  9990.39  2888.43 3.80 3.18  84.5 -0.481 18.61 19.58 02a57674o0357o
57674.371007  14.008  0.006  9053   51 o  0   5.83 341.78179  56.29785  9990.59  2888.52 3.75 3.12  85.4 -0.485 18.62 19.59 02a57674o0361o
57674.386141  14.002  0.006  9100   52 o  0   5.31 341.78179  56.29785  9987.09  2884.26 3.80 3.16  85.1 -0.487 18.61 19.60 02a57674o0391o
57678.313800  14.010  0.007  9038   62 o  0   2.55 341.78179  56.29785   505.15  2366.26 4.12 3.87   5.4 -0.405 18.28 19.11 02a57678o0268o
57678.331261  13.997  0.007  9149   60 o  0   3.27 341.78179  56.29785   484.40  2325.11 3.84 3.50  74.1 -0.442 18.32 19.05 02a57678o0303o
57678.333239  13.969  0.008  9384   76 o  0   3.26 341.78179  56.29785 10502.87  2506.43 3.98 3.83  55.3 -0.421 18.27 19.07 02a57678o0307o
57678.340666  14.012  0.006  9022   58 o  0   3.70 341.78179  56.29785   539.76  2398.54 3.84 3.55  70.8 -0.441 18.32 19.05 02a57678o0322o
57678.351561  13.987  0.007  9232   63 o  0   4.87 341.78179  56.29785 10482.19  2466.28 3.90 3.24  87.1 -0.457 18.33 19.04 02a57678o0344o
57678.359189  14.014  0.006  9006   56 o  0   4.84 341.78179  56.29785   558.88  2279.16 3.81 3.45  74.5 -0.446 18.35 19.06 02a57678o0359o
57678.365569  14.002  0.006  9099   55 o  0   4.62 341.78179  56.29785   517.93  2340.76 3.87 3.49  74.4 -0.439 18.33 19.05 02a57678o0372o
57678.379811  13.684  0.154 12205 1875 o  0   0.30 341.78179  56.29785 10526.04  2488.25 3.88 3.18  86.2 -0.468 18.33 19.05 02a57678o0400o
57686.317236  14.299  0.005  6922   33 c  0   8.99 341.78179  56.29785  8888.18  4127.10 3.93 3.54 -89.3 -0.410 19.47 21.36 02a57686o0279c
57686.334619  14.276  0.005  7074   34 c  0   7.11 341.78179  56.29785  8868.60  4087.45 3.94 3.57 -88.0 -0.409 19.47 21.35 02a57686o0314c
57686.344545  14.271  0.005  7104   34 c  0   7.57 341.78179  56.29785  8933.24  4167.40 3.90 3.49 -87.5 -0.414 19.47 21.35 02a57686o0334c
57686.346516  14.256  0.005  7206   33 c  0   9.34 341.78179  56.29785  8955.36  4052.06 3.89 3.50 -88.9 -0.411 19.47 21.36 02a57686o0338c
57686.368624  14.229  0.005  7388   36 c  0   5.77 341.78179  56.29785  8909.09  4108.26 3.89 3.49  88.2 -0.411 19.48 21.39 02a57686o0382c
57690.320631  14.187  0.005  7679   36 c  0   6.81 341.78179  56.29785  9569.05  4529.52 4.11 3.89  72.2 -0.401 19.39 21.24 02a57690o0274c
57690.339722  14.175  0.004  7760   35 c  0   6.30 341.78179  56.29785  9558.52  4488.54 4.10 3.71  81.4 -0.411 19.45 21.31 02a57690o0311c
57690.349485  14.176  0.004  7758   34 c  0   8.02 341.78179  56.29785  9612.79  4568.30 4.27 3.88  75.1 -0.403 19.40 21.28 02a57690o0330c
57690.352563  14.177  0.005  7751   35 c  0   5.36 341.78179  56.29785  9636.02  4453.98 4.17 3.76  79.9 -0.408 19.42 21.28 02a57690o0336c
57690.368490  14.161  0.005  7860   36 c  0   5.11 341.78179  56.29785  9589.92  4507.70 4.12 3.66  79.0 -0.417 19.46 21.34 02a57690o0367c
57694.318112  14.187  0.004  7680   34 c  0   7.12 341.78179  56.29785  9000.74  4010.63 4.03 3.63  88.2 -0.402 19.52 21.42 02a57694o0272c
57698.297039 -19.259  4.906   -72  352 c  0   0.05 341.78179  56.29785    44.94  2154.00 4.16 3.85  77.1 -0.384 19.32 21.01 02a57698o0232c
57698.300630  14.167  0.004  7817   35 c  0   8.12 341.78179  56.29785 10054.76  2244.09 4.04 3.61  82.4 -0.435 19.36 21.05 02a57698o0239c
57698.309964  14.180  0.004  7724   35 c  0  12.51 341.78179  56.29785    89.20  2187.94 4.07 3.80  73.5 -0.386 19.34 20.99 02a57698o0257c
57698.319825  14.180  0.005  7729   35 c  0   8.65 341.78179  56.29785 10033.95  2202.13 4.07 3.71  80.0 -0.424 19.34 21.04 02a57698o0276c
57698.327597  14.173  0.004  7774   35 c  0   6.19 341.78179  56.29785   109.92  2065.53 4.15 3.88  72.7 -0.386 19.31 21.00 02a57698o0291c
57698.330153  14.169  0.005  7805   36 c  0   7.49 341.78179  56.29785 10087.67  2281.80 4.03 3.60  83.7 -0.433 19.36 21.06 02a57698o0296c
57698.333204  14.222  0.005  7433   36 c  0  26.38 341.78179  56.29785    66.57  2125.38 4.07 3.77  76.0 -0.389 19.35 21.01 02a57698o0302c
57698.348259  14.154  0.004  7911   35 c  0   7.83 341.78179  56.29785 10110.08  2164.79 4.07 3.64  82.7 -0.440 19.39 21.15 02a57698o0331c
